video_id,author_follower_count,author_following_count,author_total_heart_count,author_total_video_count,follower_following_ratio,avg_hearts_per_video,engagement_rate,videos_per_follower,Video_Length,Hashtags,Collaborations,Series,Post_Day,Post_Hour,Post_Month,Post_Season,Post_Quarter,Post_Week_of_Year,Post_Part_of_Day,Is_Weekend,Next_Day_Holiday,Is_Long_Weekend,Engagement_Rate,Description_Sentiment,video_comment_count,video_heart_count,video_play_count,video_share_count,industry,Sentiment Score,Speech vs. Action Focus,Setting,Interaction Type,Tone,Dialogue/Monologue,Audience Engagement,zero_crossing_rate_mean,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12
'7031646804211043631,75800,38,565200,60,1943.589743589744,9265.573770491805,7.456366011002493,0.000791546285669,29.74,5,False,False,Wednesday,21,November,Fall,4,46,Night,False,False,False,745.646438,0.0,71,1189,12400,17,electronics,positive,action,unknown,direct,humorous,dialogue,engaging,0.033215006,-206.0126495,134.3138733,-5.318668842,29.34982681,4.148963928,17.25181007,0.573453546,13.34884167,2.777369022,9.53748703,5.434243202,3.383577585,3.895280838,13.20735383,10.62166578,12.31949785,14.68170667,15.05179108,19.13138059,51.52358392,0.65323472,0.628636956,0.616501331,0.639621198,0.658919334,0.673372447,0.633183062,0.624203324,0.657525957,0.69976902,0.677793205,0.666520655
'7031839926811512069,1700000,20,13300000,177,80952.38095238095,74719.10112359551,7.823524809691288,0.0001041175858131,26.77,1,False,False,Thursday,9,November,Fall,4,46,Morning,False,False,False,782.3529412,0.0,97,3252,81600,79,fashion,positive,unknown,unknown,indirect,casual,dialogue,engaging,0.056329804,-254.7450867,151.700943,-46.53225708,12.84187698,-45.71030426,-1.080731511,-31.68885231,-11.29376888,-16.13803482,-13.09115028,-15.08315945,-12.81935596,-18.06605721,16.72835537,13.70737016,16.3124015,18.82369759,17.82550154,23.33668547,56.03079756,0.471972495,0.295162201,0.382505447,0.330054075,0.179288521,0.322816461,0.253967136,0.336054713,0.27436015,0.234077305,0.379186302,0.296048462
'7031858949892640002,665200,0,4100000,168,665200.0,24260.3550295858,6.163550565919174,0.000252555242701,10.33,0,False,False,Thursday,10,November,Fall,4,46,Morning,False,False,False,616.3559832,0.0,125,14200,107000,512,automotive,positive,unknown,unknown,indirect,casual,monologue,engaging,0.033682488,-295.9594116,138.7065277,11.38401985,0.987529039,-6.536889076,-4.873200893,1.552859783,5.378490925,3.292362928,0.350002825,-0.214250684,0.909842014,4.479945183,13.95963518,11.52824128,15.75653657,17.55197562,17.62985657,23.82914242,47.36281868,0.470665991,0.435503751,0.46732673,0.497466385,0.53065455,0.564198971,0.596295416,0.540985346,0.448246062,0.434390843,0.513899267,0.512538791
'7031915800462249222,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,45.35,3,True,False,Friday,1,November,Fall,4,46,Night,False,False,False,1631.390135,0.375,347,22600,213000,1114,entertainment,positive,speech,unknown,direct,casual,dialogue,engaging,0.052655588,-116.1648407,143.7713318,-37.95685959,48.2662468,-20.98771286,20.88840485,-11.57980251,16.75286674,-4.199429512,13.91117477,0.594597101,9.568112373,7.276391506,17.64451775,14.56294817,14.64209541,17.88512718,15.8242981,17.99618176,55.7175945,0.569234133,0.436977983,0.407575786,0.418768317,0.546690464,0.54630965,0.536985815,0.62994504,0.521069348,0.625291705,0.419612885,0.408726245
'7031934048108973358,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,20.27,8,False,False,Thursday,15,November,Fall,4,46,Afternoon,False,False,False,2277.272727,0.0,1121,67900,391900,1985,entertainment,positive,unknown,unknown,direct,casual,dialogue,engaging,0.006058012,-588.9055176,28.09991455,3.138442039,12.79913807,8.295674324,8.336373329,6.357806683,8.138001442,8.15226078,6.669130802,7.321456432,7.167665958,6.827790737,78.62978918,12.65643957,13.37448596,32.99379417,24.0055048,27.1455215,33.15667999,0.784889758,0.843239784,0.883789718,0.913658977,0.940361202,0.944731891,0.946687758,0.932815492,0.89450115,0.850631177,0.789824724,0.720501542
'7031971578631949614,22200000,410,362100000,1805,54014.598540145984,200498.3388704319,16.310810076089638,8.130630264386025e-05,10.1,0,False,False,Thursday,18,November,Fall,4,46,Evening,False,False,False,1631.081081,0.0,2335,151700,917700,1354,entertainment,positive,action,outdoor,direct,serious,dialogue,engaging,0.043367579,-350.2133179,162.9449463,-22.10207558,44.96977997,11.46156693,23.51333618,-1.409187436,7.876056194,5.451189041,2.99837184,-0.97497654,7.358478069,-0.602988899,11.43589653,10.56778888,14.3344119,15.02651195,16.3861371,21.70464497,52.88380047,0.517710507,0.492858201,0.490174502,0.503530145,0.522081554,0.539257348,0.541154027,0.52338326,0.453614146,0.444096953,0.495351762,0.519139588
'7032074111929208110,4400000,18,100300000,969,231578.94736842104,103402.06185567012,22.7954493646706,0.0002202272226756,28.4,7,False,False,Friday,0,November,Fall,4,46,Night,False,False,False,2279.545455,0.0,83,11600,133400,109,entertainment,positive,speech,unknown,indirect,serious,dialogue,engaging,0.085131997,-191.6744232,124.1816177,-36.5830307,36.39863968,-11.65599823,10.09970856,-13.79291058,6.302081585,-4.651028156,-2.902765274,4.768966198,3.734023333,-4.830890656,14.94100075,11.55138315,16.54153012,19.29013175,20.21286981,22.28267133,55.97049119,0.36943084,0.338738531,0.35150519,0.319551706,0.367964953,0.328246653,0.374063045,0.416071087,0.330369145,0.384437263,0.366399229,0.408917785
'7032128418422590726,22200000,410,362100000,1805,54014.598540145984,200498.3388704319,16.310810076089638,8.130630264386025e-05,27.79,1,False,False,Friday,4,November,Fall,4,46,Night,False,False,False,1631.081081,-0.5,1347,27600,815900,628,food_beverages,positive,speech,unknown,indirect,humorous,monologue,engaging,0.052637334,-234.5506287,162.2808533,-38.54329681,34.41696548,-7.551110268,20.76988602,-6.708158016,15.59337711,-3.542859554,5.272913933,-2.620557785,2.974657536,1.028492808,16.15168335,11.45538408,14.09312486,15.97866497,17.05967963,20.89085839,52.86352264,0.524437428,0.491567105,0.448977172,0.473874539,0.514929414,0.511807919,0.508125663,0.549416244,0.504794657,0.471440792,0.466962606,0.48461318
'7032285282481245446,690200,11,4900000,64,57516.66666666666,75384.61538461539,7.099381194753413,9.272661152330987e-05,11.45,5,False,False,Friday,14,November,Fall,4,46,Afternoon,False,False,False,709.9391481,0.038888889,1311,106300,558800,350,automotive,negative,action,unknown,direct,serious,dialogue,engaging,0.027980726,-181.8588409,208.7160645,-44.22059631,22.90391541,55.07798004,-15.83695412,12.07650566,28.97463226,-8.774784088,12.0498867,19.7317028,-10.9737606,4.044538021,17.96433396,11.88047601,14.8725697,18.62051526,17.3710557,42.70973033,32.29188969,0.513225615,0.443712294,0.444870114,0.426632375,0.454472691,0.512565017,0.461165011,0.440583438,0.523760319,0.627194762,0.630814016,0.573147893
'7032287161986600198,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,11.64,2,False,False,Friday,16,November,Fall,4,46,Afternoon,False,False,False,1631.390135,0.2,590,194800,1400000,6018,entertainment,positive,speech,indoor,direct,serious,dialogue,engaging,0.024818906,-364.227417,177.7682343,48.12642288,38.86178589,10.71800995,3.686130524,2.256835461,6.212072372,-5.052159786,2.911727905,1.904713511,-7.239849567,-3.957978249,15.66920236,11.11145638,17.82840595,21.52790894,19.74352116,20.89417763,46.81151272,0.317748636,0.302698791,0.308912665,0.370319009,0.518408537,0.614587367,0.552655578,0.424910545,0.29490307,0.356814981,0.572957635,0.430941522
'7032304711546228015,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,11.12,7,False,False,Friday,15,November,Fall,4,46,Afternoon,False,False,False,2277.272727,0.625,76,14200,183200,58,entertainment,positive,action,outdoor,direct,casual,monologue,engaging,0.058814897,-199.9757233,134.5401306,-31.70658112,39.24850464,-12.19332409,19.81524849,5.26529789,5.887931824,4.174154282,3.807880878,-0.861894727,3.183788061,4.573902607,14.83647645,14.20800166,15.76862396,15.91695506,16.45859354,17.26480123,55.34534391,0.534830272,0.5370363,0.501765907,0.461694956,0.425511599,0.408013195,0.399619967,0.440446079,0.469256878,0.543786049,0.53960073,0.506952107
'7032329374011575557,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,30.11,4,True,False,Friday,17,November,Fall,4,46,Evening,False,False,False,514.2857143,0.0,134,1998,34600,24,automotive,positive,action,unknown,direct,serious,monologue,engaging,0.028908521,-323.2357483,146.055191,24.78818703,-4.289615154,-11.4275465,-2.246347427,-10.84911633,-17.47076797,-18.40956879,-7.531507969,-8.483441353,-6.766775608,-8.442442894,15.00199417,14.12756717,20.53294272,23.43702926,26.32934948,25.52842416,43.17293152,0.281065911,0.267901391,0.419650584,0.303958386,0.166871667,0.11469838,0.19555907,0.475292265,0.348080009,0.306578636,0.295618623,0.207186654
'7032337168169176325,22300000,413,363800000,1826,53864.73429951691,199124.24740010948,16.313900613726428,8.188340439984734e-05,60.22,4,False,False,Friday,18,November,Fall,4,46,Evening,False,False,False,1631.390135,0.0,4018,770100,30200000,5181,entertainment,positive,action,indoor,indirect,serious,dialogue,engaging,0.042280361,-352.2925415,138.147995,6.131943226,25.10634232,7.052109718,12.03158188,0.561396062,-1.609813333,-0.521835864,1.734939456,2.909736872,-1.803792715,0.256776839,17.59881473,10.73650733,14.3394601,15.99535082,17.6059642,19.43054756,51.96540076,0.419329286,0.441811979,0.480507076,0.502862275,0.617143333,0.563775182,0.475892901,0.443363011,0.479376405,0.599540174,0.520300269,0.451799393
'7032458229447707905,1500000,0,9300000,109,1500000.0,84545.45454545454,6.199995866669422,7.266661822225452e-05,30.18,5,True,False,Saturday,1,November,Fall,4,46,Night,True,False,False,620.0,0.0,71,1221,28200,13,electronics,positive,action,unknown,direct,casual,monologue,engaging,0.041824707,-204.1192017,141.9054108,-14.38571739,34.79872131,9.640172958,22.31868935,-1.156317353,16.12075043,-2.557850122,6.302920818,-0.311010808,1.394276977,-1.921652436,13.58232299,10.73035681,14.53062431,15.08679099,15.9826206,20.75676428,52.75998575,0.533699453,0.518900812,0.515521049,0.537505865,0.643610597,0.641174376,0.578232646,0.553059399,0.569679022,0.628597915,0.574863493,0.553783655
'7032526723262549253,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,96.14,0,False,False,Saturday,15,November,Fall,4,46,Afternoon,True,False,False,1631.390135,0.0,157,18500,141900,43,entertainment,positive,action,indoor,indirect,casual,dialogue,engaging,0.056986579,-301.6111145,137.5426636,-23.8806572,33.53369904,-0.510453045,8.713541985,0.035631716,2.983652353,0.564650834,0.58480382,2.022772312,2.574121952,2.728238821,15.3552489,12.20054992,15.57797569,18.43541778,18.55960785,19.81939943,52.63964588,0.391166449,0.38252908,0.401117444,0.408591598,0.406130761,0.425696313,0.397650719,0.408442169,0.420882225,0.449552059,0.420298368,0.390802383
'7032670643883805999,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,13.63,8,False,False,Saturday,15,November,Fall,4,46,Afternoon,True,False,False,2277.272727,0.25,329,41100,474300,1511,entertainment,positive,unknown,unknown,indirect,serious,dialogue,not engaging,0.101975079,-247.1465302,148.180481,-73.67520905,59.03858566,-7.451143265,17.48381996,-4.150952816,-0.842618167,-4.369342327,5.020534992,-0.197095454,-2.260160208,-0.078603186,13.09381183,9.022841692,12.34077232,15.16779829,14.96076032,17.0775696,54.22882345,0.537798703,0.550979793,0.505698264,0.523750484,0.58530426,0.516005218,0.452763677,0.443482131,0.51856029,0.646636784,0.624979377,0.531861007
'7032673053612215598,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,14.58,7,False,False,Saturday,15,November,Fall,4,46,Afternoon,True,False,False,2277.272727,0.0,2042,404600,4600000,1712,entertainment,positive,action,unknown,indirect,casual,monologue,engaging,0.061734384,-307.5019226,152.4706116,-7.107030392,35.53456879,-0.967452526,21.63394928,-16.20802498,1.44363749,-12.4677,0.317465782,4.926567078,0.561148047,-1.028436303,18.0870819,13.37319476,17.29723035,18.30359068,19.10956732,22.8679354,53.68793342,0.450733185,0.430582196,0.384415776,0.335113972,0.37996757,0.374862015,0.309555322,0.316140056,0.26861009,0.25617519,0.282726079,0.332135409
'7032760295932136751,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,14.19,8,False,False,Saturday,21,November,Fall,4,46,Night,True,False,False,2277.272727,-0.1875,118,17000,199600,19,entertainment,positive,action,unknown,indirect,casual,monologue,not engaging,0.040360002,-288.0252991,170.3850708,-12.59433365,29.6056118,1.68724227,19.74107361,-15.21104145,-4.39238596,-0.284893483,-4.626999855,-0.043283928,-6.518307686,2.52862215,15.84020755,11.53118611,16.53282001,18.81086204,19.28949544,23.35278578,54.06079961,0.346846968,0.367307305,0.391177148,0.386928231,0.389842093,0.372169077,0.345476478,0.343179822,0.301831692,0.284580767,0.273219973,0.307753116
'7032896776805895430,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,5.73,1,False,False,Sunday,15,November,Fall,4,46,Afternoon,True,False,False,1631.390135,0.0,62,5287,109000,11,entertainment,positive,action,unknown,direct,humorous,dialogue,not engaging,0.057447306,-345.7315979,158.8510437,-36.90829086,19.23801994,-12.02309895,0.075194933,-4.195985794,-3.303944826,-3.268393993,-2.580868483,-5.254257679,-3.035474062,3.839683771,8.591929437,13.27627547,15.92520594,17.52382723,19.23851285,21.40802465,53.04000043,0.372594565,0.348271191,0.324073941,0.352781773,0.398051083,0.32960856,0.312079072,0.347793847,0.322566628,0.298393607,0.346951783,0.368231714
'7032896917910621445,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,23.03,3,False,False,Sunday,18,November,Fall,4,46,Evening,True,False,False,1631.390135,0.0,261,49800,454700,270,entertainment,positive,action,unknown,indirect,humorous,dialogue,engaging,0.047586602,-278.5098877,149.1274414,-21.44194221,21.90631676,-0.641453981,-3.342056036,-10.01170254,-7.682846069,-7.959106922,-8.670401573,0.096513778,-9.428819656,-3.94443512,14.13732991,14.54142795,18.12771399,19.71999033,19.50657381,24.25763689,52.34007148,0.316658795,0.330628991,0.35617587,0.347526431,0.340364456,0.385483533,0.33012566,0.297533035,0.30293107,0.374167651,0.359636158,0.306993037
'7032897130075262213,22200000,410,362100000,1805,54014.598540145984,200498.3388704319,16.310810076089638,8.130630264386025e-05,25.91,3,False,False,Sunday,20,November,Fall,4,46,Evening,True,False,False,1631.081081,0.0,312,18600,201400,66,food_beverages,positive,unknown,unknown,indirect,casual,monologue,engaging,0.088524642,-261.4264526,127.3354111,-17.18293381,24.31506157,-16.92466164,10.16512871,-10.34434795,6.960199833,-5.407113552,6.717968941,-3.722872019,3.2743783,-1.776008368,9.997228953,8.120828678,11.02064202,13.84184787,14.45298115,15.84884745,53.78020955,0.627265334,0.628975809,0.610951424,0.624925494,0.559526742,0.529117644,0.51063478,0.548006713,0.618593931,0.630205572,0.604878128,0.619302094
'7033456418506214661,279100,145,2300000,227,1911.6438356164383,10087.719298245614,8.240744390023684,0.0008133256419719,47.48,0,False,False,Monday,18,November,Fall,4,47,Evening,False,False,False,824.0773916,0.0,11,56,2475,1,technology,positive,speech,indoor,direct,casual,dialogue,not engaging,0.039585641,-211.5024261,185.2147064,8.260918617,38.58391953,6.447505951,12.14013386,8.866744995,3.402522087,-2.22498107,2.631775141,3.205879927,-0.102013648,2.225265026,19.68754709,11.79818328,18.2927881,20.88286799,19.74308764,18.40113037,50.2194647,0.410590291,0.34893617,0.417865574,0.431018591,0.611458302,0.492090434,0.411409885,0.466484755,0.375214458,0.420191437,0.383987188,0.395075113
'7033865938810260742,279100,145,2300000,227,1911.6438356164383,10087.719298245614,8.240744390023684,0.0008133256419719,43.77,2,True,False,Tuesday,20,November,Fall,4,47,Evening,False,False,False,824.0773916,0.0,7,126,3173,2,technology,positive,speech,unknown,direct,casual,dialogue,engaging,0.06412284,-419.2653809,134.4512329,-21.91617966,8.549692154,8.887134552,-1.645743608,-3.694950819,-3.690185785,-13.92663765,-7.185303688,0.43670103,-7.470803738,-15.26904583,18.57261319,15.53249008,19.08828388,18.72534542,22.61602217,28.00906325,50.80110726,0.406583667,0.35155651,0.289574623,0.269504398,0.270234466,0.308426797,0.33318916,0.348226637,0.377065331,0.389158964,0.424983352,0.44519496
'7034105740717591814,1500000,0,10100000,86,1500000.0,116091.9540229885,6.733328844447437,5.733329511113659e-05,12.1,2,False,False,Wednesday,12,November,Fall,4,47,Afternoon,False,True,False,673.3333333,0.0,500,170700,8100000,350,fashion,positive,action,unknown,indirect,serious,monologue,not engaging,0.053388425,-86.26029205,165.912384,-34.77608871,37.42193604,4.662847042,25.87979507,-10.34311962,14.30645561,-5.415838242,9.21157074,-4.711794376,6.184058666,-0.682313204,11.73151194,8.793540215,13.2088749,17.76200925,19.21476935,23.08936663,52.11022403,0.647943497,0.567418575,0.64758271,0.521180689,0.523867488,0.579968214,0.499662042,0.547536194,0.435400188,0.512866378,0.45884949,0.431421787
'7034145243461143813,690200,11,4900000,64,57516.66666666666,75384.61538461539,7.099381194753413,9.272661152330987e-05,15.97,4,False,False,Wednesday,14,November,Fall,4,47,Afternoon,False,True,False,709.9391481,0.0,140,4455,54100,147,automotive,positive,speech,outdoor,direct,casual,dialogue,engaging,0.013147026,-222.3141479,187.7007141,33.74627686,35.65995026,15.83090878,20.6810894,10.94044876,-3.545727015,-1.898038626,-1.038223028,3.857281446,-3.601109982,-3.104215384,16.2642662,12.03137581,16.45211672,17.14482255,19.47447027,21.479454,48.09978951,0.537783384,0.556446433,0.683218658,0.582434177,0.519809723,0.508504987,0.567790926,0.601625264,0.572023332,0.566344917,0.583931923,0.551034749
'7034189580362386694,1500000,0,10100000,86,1500000.0,116091.9540229885,6.733328844447437,5.733329511113659e-05,15.42,2,False,False,Wednesday,17,November,Fall,4,47,Evening,False,True,False,673.3333333,0.0,436,134200,4800000,270,fashion,positive,unknown,unknown,indirect,casual,dialogue,not engaging,0.046836354,-92.97729492,164.3461761,-27.78645897,38.01506805,-2.273162365,23.71002007,-16.28267288,8.804702759,-5.727899075,6.437196255,-8.491526604,7.540599346,2.019579649,11.6331068,9.702967577,15.34895008,18.63910632,18.58194626,21.63367725,52.54261974,0.430569768,0.389251441,0.507512689,0.40441379,0.398677051,0.527469933,0.404358745,0.424041927,0.428533643,0.461679339,0.306787461,0.298376024
'7034190030767770886,1500000,0,10100000,86,1500000.0,116091.9540229885,6.733328844447437,5.733329511113659e-05,14.86,2,False,False,Wednesday,17,November,Fall,4,47,Evening,False,True,False,673.3333333,0.0,391,56700,2400000,182,fashion,positive,unknown,unknown,indirect,casual,dialogue,not engaging,0.055622056,-85.11632538,163.5361328,-41.78600693,40.61114502,3.464207888,25.59955215,-9.330955505,11.18017578,-4.148146152,7.562961102,-4.212889194,3.416754723,-1.622818112,12.77119531,8.827056232,13.1710818,18.64811443,19.6454388,23.99405303,52.85328369,0.750036061,0.563405335,0.631844103,0.464527249,0.470279098,0.54635787,0.453778327,0.582939625,0.45398584,0.493148983,0.512607276,0.484733611
'7034199452466433286,2100000,0,5200000,135,2100000.0,38235.294117647056,2.4761892970527155,6.428568367348397e-05,60.23,3,False,False,Wednesday,18,November,Fall,4,47,Evening,False,True,False,247.6190476,0.0,135,2420,59400,43,sports,positive,action,unknown,direct,serious,dialogue,engaging,0.037627006,-424.283905,108.6796494,25.40366745,42.5333519,19.41678238,22.21386719,11.05685711,5.695284843,2.321756124,1.476207852,-2.134446383,-1.446879268,0.341751486,14.03051091,13.18519384,17.15479941,17.33361794,16.19461815,17.66900174,52.46120401,0.39114219,0.441120774,0.477388024,0.498604983,0.572067142,0.609862745,0.513539076,0.439911067,0.474718243,0.424210697,0.391638577,0.375991344
'7034285911064071471,75800,38,565200,60,1943.589743589744,9265.573770491805,7.456366011002493,0.000791546285669,38.78,1,True,False,Wednesday,23,November,Fall,4,47,Night,False,True,False,745.646438,0.2,30,270,4995,7,electronics,positive,action,unknown,indirect,casual,dialogue,engaging,0.065613637,-248.3498535,130.5442505,-33.07819366,23.54925919,4.627333164,8.206306458,-6.089949608,0.810187936,-2.244274616,-8.693860054,0.574234068,1.044106483,-5.72590065,18.53402755,13.31369624,16.01498319,16.44391014,17.82530982,24.74961056,49.6953247,0.392354429,0.392295569,0.383022845,0.373638958,0.391719371,0.438049674,0.424970835,0.400930464,0.349290282,0.34613201,0.337854147,0.356162012
'7034409375833836801,1500000,0,9300000,109,1500000.0,84545.45454545454,6.199995866669422,7.266661822225452e-05,30.24,2,True,False,Thursday,9,November,Fall,4,47,Morning,False,False,False,620.0,0.3875,24,617,23500,6,electronics,positive,speech,indoor,direct,humorous,monologue,engaging,0.05137205,-412.3677063,139.1511688,11.06901455,37.87210083,-9.775456429,11.62309742,-8.292604446,17.48727798,-3.685007572,-2.344109058,-13.31681633,5.881640434,-2.472809315,22.49750266,13.39262126,17.59692772,19.38462123,19.30517739,22.04606167,54.28610362,0.246534854,0.261613309,0.338759512,0.306648731,0.362278223,0.435312331,0.346061289,0.391233653,0.422493696,0.489323437,0.409500003,0.304495156
'7034409884565212418,1500000,0,9300000,109,1500000.0,84545.45454545454,6.199995866669422,7.266661822225452e-05,88.5,2,True,False,Friday,3,November,Fall,4,47,Night,False,False,False,620.0,0.5,43,742,24200,6,electronics,positive,action,unknown,indirect,humorous,dialogue,engaging,0.034927158,-434.0386353,143.7185974,13.05811214,11.700037,-0.449844033,-1.32288754,-6.37154007,0.276457787,-4.944907665,-5.849648476,-4.875704765,-6.267884731,-5.978324413,21.0672913,13.60581728,19.03649678,22.38792093,21.52823438,22.41579954,47.64714105,0.586628497,0.355023474,0.280442446,0.305531174,0.384856641,0.383014947,0.296726316,0.455492646,0.333118111,0.271472126,0.227682188,0.318441778
'7034410180343385346,1500000,0,9300000,109,1500000.0,84545.45454545454,6.199995866669422,7.266661822225452e-05,54.82,2,True,False,Friday,9,November,Fall,4,47,Morning,False,False,False,620.0,-0.155555556,105,985,29100,7,electronics,positive,action,unknown,direct,humorous,dialogue,engaging,0.026876933,-312.5376892,156.4462433,-15.08613491,64.77521515,11.87671185,22.43338966,-5.435110092,11.11066532,-3.447623014,-4.484854698,-5.05908823,2.842815161,-5.684747696,17.62416567,10.96234981,14.62380455,18.31914737,17.24398473,20.24591708,52.70800261,0.356783032,0.283199906,0.348952919,0.52232945,0.696452618,0.599623144,0.332396358,0.23491095,0.186784893,0.186818168,0.218327999,0.287406296
'7034504641811352834,665200,0,4100000,168,665200.0,24260.3550295858,6.163550565919174,0.000252555242701,11.17,0,False,False,Thursday,13,November,Fall,4,47,Afternoon,False,False,False,616.3559832,0.0,172,7228,61400,20,entertainment,negative,action,outdoor,direct,humorous,monologue,engaging,0.040162678,-216.9451447,131.7794342,-15.56583118,39.68350601,-14.66085911,14.13623905,-1.956225991,13.09253407,2.787552118,7.759577274,6.311215878,8.459363937,9.56139946,15.01876995,10.17993598,18.05104095,22.43590115,22.62346496,23.92972795,55.21008074,0.355417877,0.412350237,0.389471918,0.380073696,0.383619457,0.429047614,0.623099089,0.43900308,0.390096337,0.498520613,0.379260957,0.348265469
'7034845687346957573,690200,11,4900000,64,57516.66666666666,75384.61538461539,7.099381194753413,9.272661152330987e-05,7.08,3,False,False,Friday,11,November,Fall,4,47,Morning,False,False,False,709.9391481,0.4,335,19200,152500,315,automotive,negative,speech,unknown,direct,serious,dialogue,engaging,0.079620106,-213.7926636,91.09294891,-17.34589767,33.61061096,-21.0486412,13.3363266,-13.63208008,6.488739967,-1.274288058,-0.21279861,-10.62239742,12.20188522,6.182283878,15.2458817,9.315838878,14.22785372,19.82415611,21.88477068,21.9254168,59.11741022,0.557344615,0.5932374,0.625757992,0.613790333,0.683515012,0.685286403,0.558022976,0.538807154,0.539117038,0.632209897,0.527422607,0.527146518
'7034940513790725381,71700,10,303500,85,6518.181818181818,3529.0697674418607,4.232855887644524,0.001185478584678,20.2,4,False,False,Friday,18,November,Fall,4,47,Evening,False,False,False,423.2914923,0.0,60,750,10700,32,automotive,positive,action,unknown,direct,humorous,monologue,engaging,0.052102465,-272.4328918,139.6843262,-17.25795746,52.20830154,-12.24765778,29.75853157,-9.607486725,14.54389572,-1.019051194,8.557876587,-2.526234865,5.106259346,3.736087799,19.49014876,11.46902376,15.71311091,18.72085731,17.92863454,19.58598075,55.96987731,0.439989746,0.394674122,0.465639532,0.434305817,0.511590064,0.52856946,0.513617456,0.609664798,0.511148334,0.496581465,0.407451183,0.407954067
'7035232952439098626,665200,0,4100000,168,665200.0,24260.3550295858,6.163550565919174,0.000252555242701,16.02,0,False,False,Saturday,12,November,Fall,4,47,Afternoon,True,False,False,616.3559832,0.0,42,11700,174000,80,automotive,positive,speech,outdoor,direct,humorous,dialogue,not engaging,0.01581967,-481.8173828,153.6990967,43.24233246,19.38633347,13.84888077,6.877649784,5.179184437,5.629446507,8.58445549,7.226798058,5.386277676,5.380162716,3.447199821,15.12355052,8.75084972,11.39142731,16.34354197,15.13717765,18.82188044,47.36313831,0.638250411,0.623168051,0.64865756,0.660912097,0.691901386,0.676783979,0.654098213,0.6741395,0.715737164,0.741635442,0.669655681,0.640208185
'7035976189902605573,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,24.75,3,False,False,Monday,13,November,Fall,4,48,Afternoon,False,False,False,514.2857143,0.5,46,1899,30800,8,automotive,positive,action,outdoor,direct,casual,dialogue,not engaging,0.102463942,-212.6035004,103.5743027,-25.38141823,38.1728096,-10.55123425,22.50628662,-2.004153252,15.39608574,-3.742068529,9.80246067,1.157141924,4.557688713,2.266011238,12.90587257,9.058330144,10.99757491,12.79729646,14.51073911,15.95079782,56.20292045,0.744788766,0.737340093,0.736503124,0.724285483,0.651780546,0.632660687,0.669460475,0.671403706,0.61650455,0.637350619,0.682541728,0.7015118
'7036043488475057413,279100,145,2300000,227,1911.6438356164383,10087.719298245614,8.240744390023684,0.0008133256419719,41.68,1,False,False,Monday,17,November,Fall,4,48,Evening,False,False,False,824.0773916,0.46875,44,5477,1200000,87,technology,positive,action,unknown,direct,casual,dialogue,engaging,0.055534755,-356.3248596,128.2178955,-9.006014824,31.0912056,4.322776794,15.39885712,-1.311177969,2.658499956,0.116119795,-0.768628836,0.419280201,-2.282507658,2.519277096,16.09187397,13.0664931,16.41779327,16.8397641,18.08128708,20.42607489,53.65006702,0.43822214,0.460600406,0.45257622,0.45039013,0.445902467,0.461675048,0.478153259,0.526356161,0.567329884,0.476338267,0.422207415,0.408918232
'7036437922840661254,279100,145,2300000,227,1911.6438356164383,10087.719298245614,8.240744390023684,0.0008133256419719,46.65,2,False,False,Tuesday,18,November,Fall,4,48,Evening,False,False,False,824.0773916,0.0,48,3160,382600,72,technology,positive,speech,unknown,direct,serious,monologue,engaging,0.035931842,-328.6681824,134.68367,13.90345097,33.33929443,-4.974914551,-7.105712414,-19.53169823,-8.244853973,-19.0903759,-8.164937973,-8.97315979,-7.609149456,-1.839974523,10.66549733,14.42223216,18.87105733,20.23151044,18.41813104,19.4683482,54.36383597,0.354625851,0.331649393,0.341638654,0.25170362,0.310333431,0.213135213,0.190696195,0.190125689,0.209567294,0.37846747,0.388675362,0.424173713
